Date,Close,High,Low,Open,Volume,Gamma
2010-01-21,0.541246949477797,0.5641690237189921,0.5899584431565021,0.570195417923749,0.08330342953811452,-1
2010-01-22,0.5240146512631703,0.5339177628739596,0.5681221653185963,0.5316547335303652,0.11826523811964935,1
2010-01-25,0.536323695638243,0.5429726993203363,0.5790404438994029,0.5481723883874676,0.1152919464807505,-1
2010-01-26,0.5205274791358468,0.5289790373035781,0.5602161254899318,0.5320628825010753,0.14405085353975497,-1
2010-01-27,0.4938580725265616,0.512515505197113,0.5412032408487695,0.511670693944133,0.10052801558414928,-1
2010-01-28,0.4710868294373779,0.4839106644970946,0.5176728037846212,0.4912788929241096,0.18629210027169735,-1
2010-01-29,0.48236987371681045,0.49749283678590384,0.5364972145755447,0.48781223361846204,0.1394883887835136,1
2010-02-01,0.5022692945476033,0.5028434527259207,0.5370619897847801,0.5004552996469944,0.0842261752191521,1
2010-02-02,0.5071930032752512,0.518895455165436,0.5508040326388817,0.5259454651951453,0.1011944430204542,-1
2010-02-03,0.4792925557620305,0.488026374285033,0.5285908355977897,0.49127875855693165,0.1607628030963244,-1
2010-02-04,0.43087790615920185,0.4633315997571082,0.48491827288532413,0.4608949156901641,0.2214589634490183,-1
2010-02-05,0.4282107835430358,0.4367842118307183,0.46910548195368523,0.4384635251801994,0.16214692161788077,-1
2010-02-08,0.42246679786018365,0.4343149414582546,0.47927089538688006,0.43153045665724077,0.04060080996565336,1
2010-02-09,0.4394941689885387,0.4423408735883727,0.4922598216372938,0.4398912336031299,0.0698210898651766,1
2010-02-10,0.442981568559909,0.4466624022372404,0.49414224436299364,0.4498832579073492,0.057569077766955454,1
2010-02-11,0.46677858430068603,0.47300365448801673,0.5012954605554213,0.45294189493377385,0.07684420977085149,1
2010-02-12,0.47313826101854106,0.47650214350112996,0.5165432971156085,0.46599280854260927,0.03952427333777618,1
2010-02-16,0.5014487901483521,0.50284355860652,0.5236967280134996,0.47292620186006623,0.027682370431127288,1
2010-02-17,0.5043209535728134,0.5046957941961518,0.5492981176357555,0.5114671921003566,0.03009176193161429,-1
2010-02-18,0.4965248539766573,0.49872743133198233,0.5447797888076344,0.5024942140912403,0.0709488901420003,-1
2010-02-19,0.49160160013710325,0.49625812548462067,0.5393209012116159,0.48964750023257947,0.023017378376992876,1
2010-02-22,0.4991919765928234,0.5001681478373396,0.5440269581347913,0.5057571052759452,0.055877377351719895,-1
2010-02-23,0.48216483290851525,0.49337714420327383,0.5329207294317344,0.5006592664126246,0.03639719075203773,-1
2010-02-24,0.48236987371681045,0.48617432013568196,0.531602812811038,0.49352195856185366,0.04075460091249295,-1
2010-02-25,0.4809339057266033,0.4777369315630767,0.5240731229047129,0.4804711731294001,0.030143025580560825,1
2010-02-26,0.5024741079118515,0.500785267824295,0.5327321011506557,0.4825100568155186,0.05551853180909417,-1
2010-03-01,0.485652346201909,0.4867917830658694,0.5129667310744296,0.4613027278768339,0.21992105398062234,1
2010-03-02,0.48442164646404395,0.4939947509624911,0.5316031111886196,0.49025957326671615,0.18854770082534475,-1
2010-03-03,0.47949782401437263,0.483704849456516,0.5314146045446088,0.4876082756626793,0.06443840672579074,1
2010-03-04,0.4922171774500827,0.492965624810408,0.5396975445591868,0.49005550632728984,0.050751012457066695,1
2010-03-05,0.5254513015855181,0.5223940374850922,0.5626636180229182,0.5155456779763222,0.07135899933357256,1
2010-03-08,0.5229893334996707,0.5304196767926779,0.5666165426926737,0.5373648635758745,0.07115394473778644,-1
2010-03-09,0.5123216390891707,0.5158084927240958,0.5600280030933408,0.5222748473418404,0.051827549084943865,-1
2010-03-10,0.5071930032752512,0.511281189926676,0.5515570287533503,0.5116710716355808,0.042651355923514635,-1
2010-03-11,0.5076028574477947,0.5057243561903605,0.5472270000599018,0.5059608995549708,0.034705490336802175,1
2010-03-12,0.5168346975901109,0.5228051894644697,0.5564511831047683,0.5214589348541682,0.01860870456759112,-1
2010-03-15,0.4934476497439009,0.5100459089602475,0.5459092490533292,0.5165646797345852,0.024555287845388834,-1
2010-03-16,0.4817545238478779,0.4962581289292462,0.5314146619705326,0.5026984264930656,0.14815194545547752,-1
2010-03-17,0.4803184421356473,0.49399451280940976,0.5295322658485064,0.4855691968410499,0.061516378735838415,1
2010-03-18,0.47313826101854106,0.4824701160179282,0.5250143222159164,0.48985144753973164,0.05608243194750602,-1
2010-03-19,0.46411180285059034,0.4715632033070633,0.5082605676555617,0.46843991206842295,0.07156405392935869,-1
2010-03-22,0.4520081404498832,0.44974932972037795,0.49715417765522124,0.4574282864666082,0.07628030963243963,-1
2010-03-23,0.4544697673696602,0.4518070895005683,0.5043073835064062,0.45294190695160813,0.05485210437278926,-1
2010-03-24,0.4438023004032071,0.45242474200091215,0.500542678853764,0.4523303939740688,0.03614087250730507,1
2010-03-25,0.4440073412115023,0.4610677948794204,0.5012955366195998,0.4639536573449235,0.04024196442302763,-1
2010-03-26,0.43867355086726406,0.44954361551523075,0.4945188019813131,0.45661263152529513,0.06633516173681242,-1
2010-03-29,0.44605888651468895,0.44481034707197653,0.4958365143504684,0.4427460936801979,0.06054236940585431,1
2010-03-30,0.45857274425400996,0.460244545459138,0.5108959254142574,0.4608947679437267,0.08238068385707695,1
2010-03-31,0.4653427300325023,0.46641850737498425,0.5135314788933669,0.47353799417053066,0.05808171425642077,1
2010-04-01,0.4780619697461889,0.4814413051778347,0.5289675620533785,0.481083025467025,0.03670477264571692,1
2010-04-05,0.4913963318847612,0.4896727264028433,0.5346147143291976,0.484957282076569,0.05521094991541498,1
2010-04-06,0.5016541721227177,0.4993454100371111,0.5404507385268418,0.495153713413142,0.03214230788947557,1
2010-04-07,0.5082187759268444,0.5059306156193591,0.5511805758918745,0.5092241064325587,0.14020607986876507,-1
2010-04-08,0.49796116313293487,0.5032550750186362,0.5498626613009807,0.5041258889803184,0.08171425642077203,1
2010-04-09,0.5071930032752512,0.5040784386980156,0.5521217399343709,0.5082044743168282,0.017122058748141693,1
2010-04-12,0.49631992689038557,0.5040781633451371,0.5492978626875158,0.5104472528602896,0.06751422566258267,-1
2010-04-13,0.4893452414696684,0.4997569045478723,0.5427095667428096,0.5045339824579282,0.0155328856307992,-1
2010-04-14,0.49037033178912093,0.49831572910739963,0.5395088625697906,0.504125499530448,0.12211001179063925,-1
2010-04-15,0.4840109962373363,0.4867916511516782,0.5357442019738679,0.48944353215070413,0.04424052904085713,-1
2010-04-16,0.47293333393226933,0.4808239348616322,0.520120161613161,0.482918362463088,0.019377659301789103,-1
2010-04-19,0.4694457069168521,0.4674474564682632,0.5127784893342052,0.4613027746551714,0.09775977854103655,1
2010-04-20,0.4719073338366291,0.4736210619864301,0.5174844944448636,0.4757810071788396,0.024247705951709643,1
2010-04-21,0.47560000166034155,0.4814411644036207,0.5255790244462525,0.4786358729752841,0.04008817347618804,-1
2010-04-22,0.4836009146207459,0.48061806737693546,0.5227554765013228,0.471702687754529,0.13661762444250783,1
2010-04-23,0.486267809792865,0.48370500311386655,0.5338619450901478,0.4839378672645847,0.009022402214589635,1
2010-04-26,0.486062314096476,0.4861740947196277,0.5376265033102828,0.49087075865174545,0.030963243963705336,-1
2010-04-27,0.45959828946155634,0.48082351319142774,0.5140959595656939,0.48291794657350096,0.030348080176346954,-1
2010-04-28,0.468624975073554,0.4732094706132083,0.5031779312290864,0.4682359253991381,0.07315322704670119,1
2010-04-29,0.48421615076765495,0.4904958669350141,0.5272731437998982,0.47659653707798066,0.017275849694981287,1
2010-04-30,0.49631992689038557,0.49625806443441783,0.5404503399442608,0.4955611286316452,0.043369047008766086,1
2010-05-03,0.5006281720270774,0.5028435500342194,0.5468508101751125,0.49800838105824974,0.019275132003896037,-1
2010-05-04,0.4753948471300229,0.49811018366104826,0.5300968905195592,0.48862785060946634,0.064848515917363,-1
2010-05-05,0.4624705666080411,0.46600680583250514,0.49564812100181543,0.4596713440256592,0.11031937253293689,1
2010-05-06,0.43231410159345596,0.4641548773636738,0.0,0.4608950066317513,0.12482698518480545,-1
2010-05-07,0.43005751548197413,0.4503668559011169,0.47475324097868277,0.4515147718297775,0.10708976264930538,1
2010-05-10,0.46349622553761094,0.48370482245566554,0.5137196067927644,0.48332595536174355,0.06746296201363614,-1
2010-05-11,0.47149702477599176,0.4713572598407414,0.4913184220914701,0.4517184027240203,0.048444148254472755,1
2010-05-12,0.4838058417070176,0.4878205512421758,0.5235083040042292,0.48658862873321984,0.0686932895883529,1
2010-05-13,0.48257525569117604,0.48638034830861815,0.5299088528604808,0.49372611272171907,0.03942174603988312,-1
2010-05-14,0.45364926297040903,0.47115164769124485,0.50769588956764,0.4786359309467036,0.026246988260624392,-1
2010-05-17,0.4431866093682042,0.461685019178608,0.4858593675517404,0.4608947084625589,0.08883990362433998,1
2010-05-18,0.4339553378360052,0.4942005245156488,0.4915070499513041,0.4664009443641893,0.04747013892448865,-1
2010-05-19,0.4282107835430358,0.4267004734978415,0.4704231887940672,0.4294910901106771,0.019685241195468293,-1
2010-05-20,0.4081064356259712,0.4186747332658578,0.43691576347436917,0.40012672662750937,0.09699082380683857,-1
2010-05-21,0.42800562901271716,0.4246425487071571,0.44670442640931596,0.38931893626448166,0.04639360229661147,1
2010-05-24,0.4212358706782717,0.4267005852956784,0.47287049008654036,0.43418134266739933,0.05849182344799303,-1
2010-05-25,0.40051594544822766,0.40632722691189066,0.44858694057403803,0.4144011470607708,0.04357410160455221,-1
2010-05-26,0.43251880123568076,0.4339030789677952,0.4675995044238137,0.41195392831822664,0.04818783000974009,1
2010-05-27,0.4671890070833468,0.46394889695870417,0.4920715451933669,0.4557968730464543,0.053621776798072486,1
2010-05-28,0.47498453806938556,0.4717688928557052,0.5107077081223178,0.47904367629808753,0.06551494335366792,-1
2010-06-01,0.46390676204229514,0.4818529327336331,0.5140963162997694,0.4623224872011607,0.08125288358025325,1
2010-06-02,0.480729092362355,0.47835466057314846,0.514849442074908,0.46823631794865556,0.09119803147588046,1
2010-06-03,0.4784721650848028,0.4859685546030214,0.5236966337404539,0.491278899275496,0.06859076229045984,-1
2010-06-04,0.45672646720316545,0.4614793784414748,0.49922482563664716,0.4484557896692087,0.05792792330958118,1
2010-06-07,0.4433919913425698,0.4524247377035506,0.49922496773879,0.4588558131320434,0.02824627056953914,-1
2010-06-08,0.4571367762638028,0.4577751293584295,0.494895210393243,0.4551851018053274,0.10550058953196288,1
2010-06-09,0.4753948471300229,0.4752673934536016,0.515790255033531,0.47027512999246723,0.07182037217409135,1
2010-06-10,0.4918066409453985,0.490907507976953,0.5387561240576666,0.4908709744346519,0.07038499000358846,-1
2010-06-11,0.5028847581385593,0.4999624298637402,0.5351796126652384,0.48964754994270787,0.0827907930486492,1
2010-06-14,0.4985766267238908,0.5215705522569875,0.549109635351005,0.5198276787268741,0.10555185318090941,1
2010-06-15,0.5305795962333674,0.5275384263890187,0.5572041447160261,0.521458975892126,0.1714769057261496,1
2010-06-16,0.5482222035086315,0.5452364019024317,0.5637926571450186,0.5296156892145175,0.2160250166606859,1
2010-06-17,0.553351066766598,0.550587196679625,0.5841231987283116,0.5534744183240046,0.0867893576664787,1
2010-06-18,0.5545819939485099,0.5538798707024039,0.5937237299584328,0.5575528397532471,0.07863843748398011,1
2010-06-21,0.557249116564676,0.5724013238478691,0.6029479168634257,0.5785568007413892,0.16209565796893424,-1
2010-06-22,0.54596595856322,0.5569669081185268,0.5907120084641477,0.5634667382917663,0.11103706361818834,-1
2010-06-23,0.5347290854253115,0.546023871858374,0.5695417941617448,0.5528271243366859,0.036499718049930796,-1
2010-06-24,0.52728006544475,0.5335696224740785,0.5691624478003119,0.5394577177187991,0.06556620700261445,-1
2010-06-25,0.5405233362425322,0.5395892126614386,0.5733396266512624,0.5264989338319499,0.026195724611677858,1
2010-06-28,0.5372125469735926,0.5435332742614268,0.5843527759554362,0.550359180983497,0.010047675193520275,-1
2010-06-29,0.5173471290278138,0.5188311989180424,0.5539717788538727,0.5182712458329926,0.09924642436048597,-1
2010-06-30,0.5113463590159929,0.5159253174538987,0.558908892063323,0.5129234448475078,0.0643871430768442,-1
2010-07-01,0.5125882035121568,0.5109436193793603,0.5421996472309072,0.5061359127948547,0.1842928179627826,1
2010-07-02,0.5264520553919506,0.5339845154132821,0.5644152015156899,0.5213566087731296,0.05890193263956529,1
2010-07-06,0.5365916247255106,0.545816498164287,0.574099096828102,0.5443939626094916,0.09089044958220126,-1
2010-07-07,0.5564569289492659,0.5537045941371623,0.580744923559726,0.5359606943484243,0.062234069821089866,1
2010-07-08,0.5608024749096521,0.5634607229404328,0.6004924199542835,0.564963094529227,0.15573896549956426,1
2010-07-09,0.5634929105406271,0.5676127316018954,0.6050499404808484,0.564963496619085,0.052442712872302254,1
2010-07-12,0.558526442332159,0.5628382202596274,0.6001128408743188,0.5653746930649216,0.2004921310298867,1
2010-07-13,0.5723902942119528,0.5707258434255598,0.6124546961695979,0.5733962290248719,0.11903419285384734,-1
2010-07-14,0.5814959029082304,0.5792372374687258,0.6141642070028289,0.5711343313761359,0.13538729686779105,1
2010-07-15,0.5837714805976297,0.584010963486071,0.6173916019025375,0.5832695333956485,0.060952478597426564,1
2010-07-16,0.5529391655976322,0.5769534482066988,0.6008722294617217,0.5834753681394421,0.058748141692725686,-1
2010-07-19,0.5788058084433257,0.5846342796915034,0.6075183772782812,0.5768936741424922,0.0702824627056954,1
2010-07-20,0.5957737029534121,0.5931446777903991,0.6153031428989895,0.5781275093792334,0.07212795406777055,1
2010-07-21,0.6210193098290002,0.6217907783091866,0.6420763461315836,0.6009592970886968,0.1466652996360281,1
2010-07-22,0.6336418858227473,0.6456623444027854,0.669608888227055,0.6369551663288006,0.09381247757215358,1
2010-07-23,0.6439880880729308,0.6421331666883685,0.671887165730459,0.6414801102552529,0.08248321115497001,1
2010-07-26,0.6522655729943856,0.6518896774531205,0.6829004756676823,0.6550559781096493,0.13559235146357718,1
2010-07-27,0.6590942393369824,0.668496022768149,0.6952426521779149,0.6704828339853881,0.09094171323114779,-1
2010-07-28,0.6388149869478391,0.6568714155624228,0.6772039841605612,0.6626664091079552,0.15174040088173477,-1
2010-07-29,0.6328144443800652,0.6481534945320311,0.6705584728298711,0.6540277854752363,0.17116932383247038,-1
2010-07-30,0.6346765287921703,0.6390197455501464,0.6566969815660549,0.6262592295526735,0.14246168042241247,1
2010-08-02,0.6655091849582382,0.6703643334524458,0.6929641970115502,0.6581414910722999,0.1891116009637566,1
2010-08-03,0.6700614775572714,0.6743081992644825,0.7018884072668943,0.6694542998001969,0.13502845132516533,-1
2010-08-04,0.676062929901233,0.6745161354714238,0.70245845036968,0.6663693639316831,0.14999743681755268,1
2010-08-05,0.6820634724690069,0.6813658452271841,0.7094836607201395,0.6774762681048955,0.18741990054852103,1
2010-08-06,0.6905475903070852,0.688838787966028,0.703977194486482,0.6801502725612587,0.23012252012098222,1
2010-08-09,0.7039981763536318,0.7037846347941524,0.7305605261710344,0.7058617767234244,0.11472804634233864,-1
2010-08-10,0.7044116696309259,0.7027463771689961,0.7187876466716019,0.690640385804944,0.19111088327267134,-1
2010-08-11,0.668198824535049,0.6921598168884697,0.703597071886514,0.685497976221076,0.09488901420003076,-1
2010-08-12,0.6719241305794939,0.6784600843854808,0.6923947351975733,0.661226979433516,0.13902701594299482,1
2010-08-13,0.6975835718984464,0.6994256605711408,0.7153702223759419,0.6820018542636062,0.10939662685189931,1
2010-08-16,0.71806934348219,0.7156165774272691,0.7360670018323562,0.7056561318112091,0.08243194750602348,1
2010-08-17,0.7329682932195006,0.7336760050968797,0.7592322172470214,0.7305447153602458,0.08909622186907264,1
2010-08-18,0.7381411669005454,0.7409408722246636,0.7651182555547478,0.7404174313774561,0.1420003075818937,1
2010-08-19,0.728001711289009,0.7388651715706089,0.7504974732279908,0.7428858394435371,0.12867175885579535,-1
2010-08-20,0.740831488809497,0.7386577813334784,0.7523965983451303,0.7268421897298462,0.05721023222432973,1
2010-08-23,0.7375209269846043,0.7494520673358416,0.7672074260292339,0.7453546526684353,0.13959091608140667,-1
2010-08-24,0.7325545724981596,0.7309776018774865,0.7457509613192882,0.7288993737263235,0.13410570564412774,-1
2010-08-25,0.7124824079137336,0.7195607348494956,0.74119378913624,0.7223171621195642,0.06331060644896704,1
2010-08-26,0.7149650734078504,0.7318074364721335,0.7429024271620902,0.7262249522321574,0.1482544727533706,-1
2010-08-27,0.7323472572493952,0.7367892929544777,0.7503077335227495,0.723550868033585,0.0765366278771723,1
2010-08-30,0.7344169980763351,0.7446778840546076,0.7649288599355842,0.7375383391353869,0.13425949659096734,-1
2010-08-31,0.7381411669005454,0.7369968171483681,0.7588521831023283,0.7356866249251955,0.08971138565643103,1
2010-09-01,0.7834589383605595,0.7820417219850773,0.7856255565031347,0.7585185985063714,0.19926180345516994,1
2010-09-02,0.7840800880526884,0.7932512488434884,0.8010059941953417,0.7904008509890762,0.10637207156405393,1
2010-09-03,0.7931849006948017,0.7988559845357337,0.8177153881148311,0.7994513180100546,0.13677141538934742,-1
2010-09-07,0.7820106883918188,0.7917982257198196,0.8036643253229263,0.794720370857205,0.15502127441431282,-1
2010-09-08,0.8012548429234453,0.8025921068787026,0.8120187954616748,0.785052698774569,0.25560055364740863,1
2010-09-09,0.8151193771353797,0.8212742278533217,0.835753897679935,0.8148779605068913,0.1875224278464141,1
2010-09-10,0.818429825238249,0.8214815023589549,0.8403106592775431,0.8257792178873816,0.1256984672168965,1
2010-09-13,0.8356057173292406,0.8378809642747709,0.8517040494182121,0.8352416663045791,0.14000102527297892,1
2010-09-14,0.8486421277663522,0.8470143887584091,0.859489096165649,0.8477887260965588,0.14297431691187779,1
2010-09-15,0.8525734981173034,0.8511655621116463,0.8686029381513242,0.8484054307436156,0.14102629825190957,1
2010-09-16,0.8405717306496149,0.8528264346798393,0.8602483552011997,0.8514910267781196,0.12503203978059158,-1
2010-09-17,0.844710302527307,0.8468064979645666,0.8587293168532407,0.8438804377729355,0.12031578407751063,1
2010-09-20,0.8627131811728869,0.862375026348544,0.8714513185208791,0.850462631989939,0.2645716922130517,1
2010-09-21,0.8413992858143204,0.8571853937614367,0.8604381084367186,0.8558103378252309,0.21756292612908187,-1
2010-09-22,0.84346868547519,0.853034007688315,0.8648055332104274,0.8549876879743582,0.10145076126518686,-1
2010-09-23,0.8413992858143204,0.8482594814903912,0.8613875661652132,0.8424403858050818,0.06300302455528785,1
2010-09-24,0.8455376302479658,0.861129258279932,0.8613873944117574,0.8584842338392271,0.11734249243861178,-1
2010-09-27,0.8660238567198031,0.8665262689677159,0.8733498376231916,0.8527248169355182,0.126518685600041,1
2010-09-28,0.8726458901457763,0.8742070444496266,0.8815149416363515,0.8710317510031778,0.1375403701235454,1
2010-09-29,0.8591955315432767,0.874414780678735,0.8803758098969147,0.8745285735414635,0.21243656123442867,-1
2010-09-30,0.8699554545148013,0.8766978030617968,0.8775272552496628,0.8712370837242168,0.2077203055313477,1
2010-10-01,0.8813368683445252,0.889775450106484,0.8995535931508565,0.882344631829455,0.14687035423181422,-1
2010-10-04,0.8703697438462596,0.8858315263115613,0.8845531768439646,0.8798765691529,0.1303634592710309,1
2010-10-05,0.8736805331151993,0.8816799988500453,0.8917685588309524,0.8839903228976639,0.21899830829958478,-1
2010-10-06,0.8732664712277879,0.881264635738197,0.8864516946036949,0.8827559549783003,0.1646075767673143,-1
2010-10-07,0.8413992858143204,0.8779433145433685,0.8634762572743728,0.8815217236601925,0.23694058543087096,-1
2010-10-08,0.8455376302479658,0.849504716402525,0.8564504756008237,0.8436744523397899,0.15025375506228533,1
2010-10-11,0.8440893802792251,0.9101182221634847,0.8651851659046922,0.8510795945060616,0.09355615932742092,-1
2010-10-12,0.8428482181152019,0.8526190606337084,0.8659450387930367,0.8440863794041628,0.3171681960321936,1
2010-10-13,0.890235048070015,0.8935120752349724,0.8836037725638338,0.863421274807713,0.30045624647562413,1
2010-10-14,0.887958560604428,0.8928891143331125,0.8963254731369241,0.8909835653988555,0.20777156918029424,1
2010-10-15,0.8749219227232694,0.8987011877066619,0.8917682875141704,0.9022965201696945,0.10124570666940073,-1
2010-10-18,0.8591955315432767,0.8729617323001562,0.8809454266886454,0.8597187875554483,0.11893166555595427,-1
2010-10-19,0.8513322222312568,0.8540719122600862,0.8661347809659062,0.8440861860952279,0.14405085353975497,1
2010-10-20,0.865403389359815,0.8752450152868684,0.8775274897362334,0.86054147164257,0.12462193058901933,1
2010-10-21,0.865403389359815,0.873376719854013,0.882654185392087,0.8718543885229761,0.1317988414415338,-1
2010-10-22,0.864989441194427,0.8675645266013811,0.8782870269222707,0.8673293158101553,0.0374737273799149,1
2010-10-25,0.8718179938150004,0.8731689259952158,0.8881605673288395,0.8743225698954588,0.08540523914492233,-1
2010-10-26,0.862092031480758,0.8646580226605172,0.8765776624824265,0.8625979491518924,0.11390782795919413,-1
2010-10-27,0.8738875071978933,0.8719237492052124,0.8708817892521625,0.8599244995519898,0.10939662685189931,1
2010-10-28,0.8891998364904746,0.8920585244702898,0.8993633921914544,0.8860467729274761,0.07602399138770698,1
2010-10-29,0.9076167770234659,0.9059664960007878,0.914553885228711,0.898182828142571,0.10170707950991952,1
2010-11-01,0.9129969659532752,0.9177984744321798,0.9249973134973437,0.9109355454848209,0.12733890398318554,1
2010-11-02,0.9382425728288631,0.937103494294683,0.9297444447848592,0.9243056419307721,0.09483775055108423,1
2010-11-03,0.9204457584897897,0.9476892232910668,0.9316424503573243,0.9489876645838657,0.45742553954990517,1
2010-11-04,0.9504513143792458,0.9543324072219114,0.9582262585867443,0.9559818920194942,0.19100835597477828,1
2010-11-05,0.9570732340831956,0.9603523969345652,0.9677204141710333,0.9574218949870948,0.09668324191315938,1
2010-11-08,0.9585213703299127,0.9613898297403719,0.9352506294833088,0.9576272666296333,0.22258676372584202,1
2010-11-09,0.9777667758037972,0.9883761270040784,0.9812023858445118,0.9779915621742651,0.21899830829958478,-1
2010-11-10,0.9721790441811767,0.9736374770385618,0.9718978170827677,0.9759341477916775,0.12031578407751063,-1
2010-11-11,0.9626603970956987,0.9703162396735101,0.9753157588870514,0.9703805052117486,0.03731993643307531,-1
2010-11-12,0.9405189465724267,0.955370702474766,0.949871797138909,0.9580391041864453,0.08171425642077203,-1
2010-11-15,0.9223084115120121,0.9447833357032096,0.9401873183436728,0.9434342816525881,0.12621110370636182,-1
2010-11-16,0.89871905218607,0.9119864183507939,0.9077182906477572,0.9127869817473953,0.30932485774337415,-1
2010-11-17,0.8962361592479062,0.9061745504917972,0.9107567337242808,0.897154733507496,0.11206233659711898,1
2010-11-18,0.9239644316176111,0.929630696398798,0.936010579313285,0.9193691650860888,0.07151279028041216,1
2010-11-19,0.9481752818017526,0.9470673753412543,0.9390485305526404,0.9284194095879706,0.06336187009791357,1
2010-11-22,0.9622464489303107,0.9609750787801615,0.9515806183469648,0.9496056597180869,0.08463628441072435,-1
2010-11-23,0.9322419165390659,0.9354431517492607,0.9407578164653566,0.9354133059894993,0.18224227200492132,1
2010-11-24,0.9560383636697255,0.9557854698534417,0.9584161922977051,0.9438460510665918,0.09729840570051776,1
2010-11-26,0.9341038872291475,0.9414624851762844,0.9500614562118105,0.9442575517404117,0.00815092018249859,-1
2010-11-29,0.9270683605258802,0.9308762291784813,0.9327826089168751,0.9321218638533613,0.05208386732967653,-1
2010-11-30,0.9239644316176111,0.9298383199767516,0.9297445051881061,0.9243057078544892,0.12067462962013636,1
2010-12-01,0.9357592250026057,0.9435384235231802,0.9487323200959561,0.9387038238931894,0.08120161993130671,1
2010-12-02,0.9434159013980019,0.9454067787022111,0.9530998212139483,0.9432292685314865,0.09883631516891372,1
2010-12-03,0.9603835684640414,0.9593139753860077,0.9530993039966607,0.9440514893608731,0.09627313272158712,1
2010-12-06,0.9446576321721424,0.9566162811835565,0.9606950902989105,0.958862039955825,0.10252729789306403,1
2010-12-07,0.9545895450908676,0.9713535890020062,0.9690491330274388,0.9656490959568231,0.07310196339775465,-1
2010-12-08,0.9483818009963527,0.9630506052052272,0.9586058731854709,0.9603012965817999,0.07422976367457836,1
2010-12-09,0.9537623310922324,0.9696934490103911,0.9663913057338622,0.9635927404770855,0.0853539754959758,-1
2010-12-10,0.9537623310922324,0.9642965030980181,0.9631633809236129,0.9613301257446196,0.06392577023632542,-1
2010-12-13,0.9560383636697255,0.9609749498967771,0.9658214987887374,0.9572160026947545,0.10037422463730969,1
2010-12-14,0.967212462250685,0.9672022598029885,0.9715176928412703,0.9592727546622567,0.044445583636643256,1
2010-12-15,0.9802492138538671,0.9800723016486137,0.9781638179304385,0.9650324653368401,0.05228892192546265,1
2010-12-16,0.9860433509490643,0.984639198036257,0.9838602461086466,0.9847789184332745,0.047418875275542116,1
2010-12-17,0.9992868491908934,0.9977166351071632,0.9927846305224528,0.9868358006396717,0.14256420772030554,1
2010-12-20,0.9976315114174353,1.0,1.0,1.0,0.1305172502178705,-1
2010-12-21,0.987491600917805,0.9956406172051847,0.9952527848650444,0.9940347038402199,0.10637207156405393,-1
